name	sheet:consortium	tag:tags:consortium	study_accession	tag:tags:dbGaP	tagsSheet:tag:tags:dbGaP	library:dataUseRestriction	tag:tags:consent_code	library:indication	library:studyDesign	library:datatype.items	library:numSubjects	subjectCount	bucketName	sampleCount	participantCount	familyCount	discoveryCount	bucketSize	requestorPays
AnVIL_CCDG_WashU_CVD_EOCAD_Cleveland_WGS	CCDG	CCDG	Unspecified	Unspecified	phs001871	DS-CAD-IRB-COL-NPU	Unspecified	coronary artery disease	Case/Control	Whole Genome	348	348	fc-secure-ec1e8941-0ccb-41db-bc39-1ddf558a06c2	348	0	0	0	6894169537592	TRUE
AnVIL_CCDG_NYGC_NP_Autism_SPARK_GRU_WGS	CCDG	CCDG	Unspecified	Unspecified	phs002511	GRU-IRB-PUB	Unspecified	autism spectrum disorder	Family	Whole Genome	12590	0	fc-secure-ec3a8ac1-4929-4338-8a2f-487c6fa6a218	12622	12622	0	0	259518187709630	TRUE
AnVIL_GTEx_public_data	GTEx	GTEx	Unspecified	Unspecified	None	NRES	Unspecified	Unspecified				0	fc-ed391d18-3c0a-4499-a292-35ca51ebf381	0	0	0	0	68310889003	TRUE
AnVIL_CCDG_Broad_CVD_AFib_Duke_WGS	CCDG	CCDG	Unspecified	Unspecified	phs001600	DS, IRB	Unspecified	atrial fibrillation	NA	Whole Genome	123	0	fc-secure-ed4bfb0f-b490-4523-bb2d-af58735df6ab	123	123	0	0	2558162665102	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_USAMON_GRU_GSRS_WES	CCDG	CCDG	Unspecified		Unspecified	NA	Unspecified	NA	NA	Exome	47	0	fc-secure-ed823158-2149-493f-80d0-ff066cb14a85	47	47	0	0	42353955681	TRUE
AnVIL_eMERGE_CHOP_GRU_WGS	eMERGE	Unspecified	Unspecified	phs001165	Unspecified	GRU	GRU		Case-control	Whole Genome	900	0	fc-secure-edf15dd2-9947-420b-ab28-c1d1319010e8	0	0	0	0	0	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_USAUPN_CHOP_GRU_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	Epilepsy	Case-Control	Genotyping Array	388	0	fc-secure-ee5d8ff7-2623-4a9b-8955-509133e701e4	388	344	0	0	68724298474	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_USAVANcontrols_HMB-GSO_WES	CCDG	CCDG	Unspecified	Unspecified	phs001498	NA	Unspecified	NA	NA	Exome	1971	0	fc-secure-ee694ec4-cb3d-441d-95f7-e6d586419484	1971	1971	0	0	1720335267403	TRUE
AnVIL_GTEx_BCM_GRU_CoRSIVs	GTEx	GTEx	Unspecified	phs001746	Unspecified	GRU	GRU	epigenetic variation	Control Set	Methylation Array	10	89	fc-secure-ee92ebac-bf0a-4449-a9b0-0dad417c23f0	1616	0	0	0	3079970975872	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_USAVAN_HMB-GSO_WES	CCDG	CCDG	Unspecified	Unspecified	phs001498	NA	Unspecified	NA	NA	Exome	2454	0	fc-secure-eeac1afb-c27a-4632-ba12-5ae0664d2d62	483	483	0	0	414313241894	TRUE
AnVIL_CMG_Broad_Orphan_VCGS-White_WGS	CMG	CMG	phs001272.v1.p1.c3	Unspecified	phs001272	NA	Unspecified	mendelian disorders	NA	Whole Genome	30	66	fc-secure-efe57a60-2421-405d-85f4-90d5af86e30b	66	0	66	66	1102854537086	TRUE
AnVIL_CMG_Broad_Orphan_Lerner-Ellis_WES	CMG	CMG	Unspecified	RegistrationPending	phs001272	NA	Unspecified	NA	NA	Exome	10	0	fc-secure-f00de3c1-3961-4656-8b24-ca1817fe2513	10	10	0	0	9438351090	TRUE
AnVIL_CCDG_TOPMed_WashU_CVD_Afib_Penn_WGS	CCDG	CCDG	Unspecified	Unspecified	phs001502		Unspecified	atrial fibrillation				482	fc-secure-f012c96e-3e1b-4a9a-800b-bde7ed486f98	482	482	0	0	9363720106731	TRUE
AnVIL_CCDG_NYGC_NP_Autism_AGRE_WGS	CCDG	CCDG	Unspecified	Unspecified	phs001766	DS-ASD-IRB	Unspecified	autism spectrum disorder	Family, Parent-Offspring	Whole Genome	4601	4601	fc-secure-f20281f0-d586-432c-b790-b44eb5098d01	4601	0	0	0	106076391905041	TRUE
AnVIL_CCDG_NYGC_NP_Autism_AFS_DS_WGS	CCDG	CCDG	Unspecified	Unspecified	registration pending	DS-ASD-IRB-PUB-COL-NPO-GSO	Unspecified	autism spectrum disorder	N/A	Whole Genome	729	0	fc-secure-f26bf965-6554-4da5-ac6d-d04ea7d604b7	729	729	0	0	11682257064210	TRUE
AnVIL_CMG_Broad_Muscle_Myoseq_WGS	CMG	CMG	Unspecified	Unspecified	phs001272	NA	Unspecified	NA	NA	Whole Genome	13	10	fc-secure-f2f4cf5f-bda3-4608-89b4-0c218f6dc6e8	10	0	10	10	186202803603	TRUE
anvil_ccdg_broad_ai_ibd_daly_chen_gsa	CCDG	CCDG	Unspecified	RegistrationPending	phs001642	NA	Unspecified	IBD	Case-Control	Genotyping Array	15	0	fc-secure-f36fa17c-4901-4f99-a715-12d856c47049	15	15	0	0	3467762884	FALSE
anvil_ccdg_broad_ai_ibd_daly_moayyedi_imagine_gsa	CCDG	CCDG	Unspecified	RegistrationPending	phs001642	NA	Unspecified	NA	NA	Genotyping Array	1303	0	fc-secure-f5d29c72-fd11-42db-bede-2442712e260b	1303	1303	0	0	223190833134	FALSE
AnVIL_CCDG_Baylor_CVD_ARIC	CCDG	CCDG	Unspecified	Unspecified	phs001211	HMB-IRB, COL	Unspecified	cardiovascular system disease	N/A	Whole Genome	8976	8975	fc-secure-f5d884c0-a24c-46e6-8c29-cad7f5b158c7	8975	0	0	0	246435240163923	TRUE
AnVIL_CCDG_TOPMed_WashU_CVD_Afib_Duke_WGS	CCDG	CCDG	Unspecified	Unspecified	phs001600		Unspecified	atrial fibrillation				245	fc-secure-f61fa64e-4d50-4a54-af57-97bf4f92cdb3	245	245	0	0	4783760335873	TRUE
anvil_ccdg_broad_ai_ibd_daly_burnstein_gsa	CCDG	CCDG	Unspecified	RegistrationPending	phs001642	NA	Unspecified	IBD	Case-Control	Genotyping Array	68	0	fc-secure-f62264c7-9296-40ad-943b-67ec7a5b4f80	68	68	0	0	12112232099	FALSE
AnVIL_CCDG_Baylor_CVD_AFib_VAFAR_HMB-IRB_WGS	CCDG	CCDG	Unspecified	Unspecified	phs000997	HMB-IRB	Unspecified	atrial fibrillation	N/A	Whole Genome	253	253	fc-secure-f6d7a7f7-c215-417b-a6d3-59eaec5af8bc	253	0	0	0	5303896116225	TRUE
AnVIL_CMG_Broad_Muscle_Kang_WGS	CMG	CMG		Unspecified	phs001272	NA	Unspecified	mendelian disorders	NA	Whole Genome	2	2	fc-secure-f71ce5b2-bdd4-461b-a7fd-833d9c9a6b85	2	0	2	2	37498621289	TRUE
anvil_ccdg_broad_ai_ibd_daly_mccauley_gsa	CCDG	CCDG	Unspecified	RegistrationPending	phs001642	NA	Unspecified	IBD	Case-Control	Genotyping Array	1642	0	fc-secure-f7c5cd60-c7d0-427d-9b81-3ce914dad491	1642	1642	0	0	281230865763	FALSE
AnVIL_CCDG_Baylor_CVD_AFib_Groningen_WGS	CCDG	CCDG	Unspecified	Unspecified	registration pending	GRU	Unspecified	atrial fibrillation	N/A	Whole Genome	639	639	fc-secure-f7f06a5e-1c5f-4d2e-b195-dd668d9d4b55	639	0	0	0	13924974722531	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_AUSALF_HMB_IRB_GSRS_GSA-MD	CCDG	CCDG	Unspecified	RegistrationPending	phs001489	NA	Unspecified	Epilepsy	Case-Control	Genotyping Array	16	0	fc-secure-f8516cf5-fc86-461f-94e9-8eebd9bbd221	16	16	0	0	3632191049	FALSE
AnVIL_ccdg_asc_ndd_daly_talkowski_schloesser_asd_exome	CCDG	CCDG	Unspecified		phs000298	NA	Unspecified	NA	NA	Exome	152	0	fc-secure-f8b9ce8d-efc0-4aa1-ad71-c0378d8d7194	152	152	0	0	136329034035	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_IRLRCI_GRU-IRB_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	Epilepsy	Case-Control	Genotyping Array	971	0	fc-secure-f95e49da-85f6-488e-a3fe-51362563a0dc	971	971	0	0	168402102698	FALSE
anvil_ccdg_broad_ai_ibd_daly_burnstein_utsw_wes	CCDG	CCDG	Unspecified	RegistrationPending	phs001642	NA	Unspecified	NA	NA	Exome	65	0	fc-f9f4111b-027e-4d27-923c-499f607cfa61	65	65	0	0	59319490498	FALSE
anvil_ccdg_broad_ai_ibd_daly_stampfer_wes	CCDG	CCDG	Unspecified	Unspecified	phs001642	NA	Unspecified	NA	NA	Exome	1489	0	fc-secure-fba19c6f-984e-4616-b253-6d9e6ea5cec5	1489	1489	0	0	1412838716524	TRUE
AnVIL_CMG_Broad_Eye_Pierce_WGS	CMG	CMG	phs001272.v1.p1.c1	Unspecified	phs001272	NA	Unspecified	mendelian disorders	NA	Whole Genome	36	35	fc-secure-fc0f573c-c14b-4a98-8e94-b8728fd2a1a1	35	0	35	35	637404103947	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_USAHEP_GRU_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	Epilepsy	Case-Control	Genotyping Array	338	0	fc-secure-fc3bbb04-aa52-4a83-bb90-7adddeb8f4c7	338	338	0	0	59661243582	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_AUTMUV_DS_NS_NPU_ADLT_WES	CCDG	CCDG	Unspecified	phsRegistrationPending	phs001489	NA	Unspecified	NA	NA	Exome	11	0	fc-fd0450ff-f7c0-42ed-9254-cbbbdad1ed41	11	11	0	0	9721645571	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_CZEMTH_GRU_GSA-MD	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	NA	NA	Genotyping Array	16	0	fc-secure-fd2a837d-882a-4cb4-b477-2b2564741b98	16	16	0	0	3627294876	FALSE
AnVIL_CCDG_Broad_NP_Epilepsy_USAHEP_GRU_WES	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	NA	NA	Exome	322	0	fc-secure-fd756575-ba39-4893-8b85-b6dfbb376f3b	322	322	0	0	446087507252	TRUE
AnVIL_CCDG_Broad_MI_UnivUtah_DS_CVD_WES	CCDG	CCDG	Unspecified	Unspecified	phs001901	DS-CVD, MDS	Unspecified	cardiovascular disease	Case/Control	Exome	1471	0	fc-secure-fdaa7a52-520b-461b-a2d2-e31bf92e8e86	1471	1471	0	0	2509519124352	TRUE
ANVIL_CMG_BROAD_BRAIN_SHERR_WGS	CMG	CMG	Unspecified	RegistrationPending	phs001272	NA	Unspecified	NA	NA	Whole Genome	3	0	fc-secure-fe076c0d-2027-4614-9383-e9199e911bdb	3	3	0	0	40774299441	TRUE
AnVIL_CCDG_Broad_NP_Epilepsy_ITAICB_HMB_NPU_MDS_WES	CCDG	CCDG	Unspecified	phs001489	Unspecified	NA	Unspecified	NA	NA	Exome	424	0	fc-secure-fe950bf8-0470-4329-b8c9-8a42d0dd619d	424	424	0	0	561656069295	TRUE
anvil_ccdg_broad_ai_ibd_daly_rioux_niddk_gsa	CCDG	CCDG	Unspecified	RegistrationPending	phs001642	NA	Unspecified	IBD	Case-Control	Genotyping Array	919	0	fc-secure-ff0a78b1-92d9-49d3-8156-837a13c2c851	919	915	0	0	157575526834	FALSE
AnVIL_GTEx_V8_hg38	GTEx	GTEx	Unspecified	Unspecified	phs000424	GRU	Unspecified	Unspecified			0	0	fc-secure-ff8156a3-ddf3-42e4-9211-0fd89da62108	17382	979	0	0	182135796822948	TRUE
AnVIL_CCDG_Baylor_CVD_HemStroke_Regards_DS_WGS	CCDG	CCDG	Unspecified	Unspecified	registration pending	DS	Unspecified	Hemorrhagic Stroke	N/A	Whole Genome	121	0	fc-secure-ffc72fe8-aa14-4a33-81a8-6bd0f269f834	121	121	0	0	2166668271312	TRUE
